<<<<<<< HEAD
Compound,Date,Negative,Neutral,Positive,Text,Tweets_Ago,Username
0.0,Wed Jun 06 15:41:14 +0000 2018,1.0,0.0,0.0,French My Million lottery player scoops second €1m jackpot https://t.co/IqtwzI9B4G,93,@BBCNews
0.0516,Wed Jun 06 15:38:37 +0000 2018,0.568,0.21,0.222,Tyson Fury v Sefer Seferi: Former world champion set for long-awaited comeback https://t.co/tvIVE0d5Ko,94,@BBCNews
-0.3818,Wed Jun 06 15:36:05 +0000 2018,0.6,0.253,0.147,"TSB admits 1,300 accounts hit by fraud amid IT meltdown https://t.co/GCxEIyxpgQ",95,@BBCNews
0.0,Wed Jun 06 15:27:56 +0000 2018,1.0,0.0,0.0,RT @BBCNormanS: EU shooting itself in the foot over opposition to future UK involvement in Galileo -David Davis,96,@BBCNews
-0.34,Wed Jun 06 15:25:38 +0000 2018,0.833,0.167,0.0,"Around 100 firefighters at scene of fire in Knightsbridge in London

https://t.co/S7yzgnh0Xy https://t.co/GYANhEgU7p",97,@BBCNews
-0.0258,Wed Jun 06 15:23:41 +0000 2018,0.561,0.224,0.215,Huge fire breaks out near Hyde Park https://t.co/d1mB74QAsu,98,@BBCNews
0.4685,Wed Jun 06 15:17:56 +0000 2018,0.696,0.093,0.211,"""He is a good man. He did nothing wrong""

Public inquiry into #GrenfellTower fire hears man who lived in flat where… https://t.co/1Ch8Gh2DK4",99,@BBCNews
0.0,Wed Jun 06 15:14:03 +0000 2018,1.0,0.0,0.0,Tim Paine: Australia 'won't be silent' in England ODI series https://t.co/gnqrtPdeBk,100,@BBCNews
0.0,Wed Jun 06 17:49:57 +0000 2018,1.0,0.0,0.0,"A man took a knee during the national anthem at the White House's ""Celebration of America"" event on Tuesday:… https://t.co/758QPRqG0z",1,@CBSNews
-0.4215,Wed Jun 06 17:34:43 +0000 2018,0.833,0.167,0.0,UPS workers have given their union the go-ahead to call a strike in what would be their first walkout in decades… https://t.co/q7zQZ44q9L,2,@CBSNews
-0.0772,Wed Jun 06 17:21:41 +0000 2018,0.751,0.131,0.117,"""We're talking everything through. There may be disagreements. I regard this as much like a family quarrel. I'm alw… https://t.co/9D1GOSG7mG",3,@CBSNews
-0.8689,Wed Jun 06 17:20:27 +0000 2018,0.57,0.43,0.0,"Bobby Kennedy died 50 years ago today, after an assassination that shocked the nation. https://t.co/nLmV77t3CN… https://t.co/t1xwEoEBzA",4,@CBSNews
0.3612,Wed Jun 06 17:19:50 +0000 2018,0.884,0.0,0.116,"""This is not the Chinese government buying a bunch of natural gas and soybeans from America. This is about reducing… https://t.co/TqmCOTNt5t",5,@CBSNews
0.0,Wed Jun 06 17:15:10 +0000 2018,1.0,0.0,0.0,WATCH LIVE: Director of the National Economic Council Larry Kudlow holds a press briefing on the G7 conference… https://t.co/FBjjHP3ZIV,6,@CBSNews
0.3612,Wed Jun 06 17:03:14 +0000 2018,0.837,0.0,0.163,President Trump commutes the life sentence of Alice Marie Johnson after her case was championed by Kim Kardashian W… https://t.co/MzOV8qTJYo,7,@CBSNews
-0.3818,Wed Jun 06 16:54:54 +0000 2018,0.874,0.126,0.0,About 100 firefighters battle blaze at a luxury hotel in London; video footage shows smoke billowing from the roof… https://t.co/q40GrOBdwd,8,@CBSNews
0.3612,Wed Jun 06 16:40:05 +0000 2018,0.889,0.0,0.111,"Too close for comfort: A woman captured video of a black fin shark swimming just off the coast of Myrtle Beach, pro… https://t.co/74L7mE1bRJ",9,@CBSNews
0.0,Wed Jun 06 16:33:09 +0000 2018,1.0,0.0,0.0,"WATCH: President Trump is signing the VA Mission Act, which will facilitate military veterans' access to private-se… https://t.co/WE1QY2NYPY",10,@CBSNews
0.0,Wed Jun 06 16:20:32 +0000 2018,1.0,0.0,0.0,GOP Senate report says Obama officials gave Iran access to U.S. financial system https://t.co/uQ2uI2IlUk https://t.co/SqOXiKuj6O,11,@CBSNews
0.0,Wed Jun 06 16:06:44 +0000 2018,1.0,0.0,0.0,"Former New York City Mayor Rudy Giuliani says North Korean leader Kim Jong Un got ""on his hands and knees and begge… https://t.co/Edm9hrv3qY",12,@CBSNews
-0.6705,Wed Jun 06 15:39:44 +0000 2018,0.693,0.251,0.056,"Severe storms, including hail the size of baseballs, left a trail of damage in Texas overnight: ""It actually sounde… https://t.co/F0S5mRDS4d",13,@CBSNews
-0.296,Wed Jun 06 15:24:49 +0000 2018,0.879,0.121,0.0,Cambridge Analytica chief Alexander Nix accused of taking $8M from company ahead of its recent collapse… https://t.co/uQt5Ko8H2o,14,@CBSNews
0.0,Wed Jun 06 15:09:40 +0000 2018,1.0,0.0,0.0,President Trump and North Korean leader Kim Jong Un will use a luxury resort for their nuclear summit in Singapore… https://t.co/qVBuCeM27l,15,@CBSNews
0.1624,Wed Jun 06 14:55:13 +0000 2018,0.775,0.12,0.105,"Fire fighters brought out the vacuum for this rescue. But they weren't cleaning, they were sucking ducks out of a h… https://t.co/6bxqjrUKrw",16,@CBSNews
0.0,Wed Jun 06 14:43:36 +0000 2018,1.0,0.0,0.0,"“Why was it canceled? Probably because we didn't go. I mean, we could have, but … we wanted to get work in and got… https://t.co/WUcboR3VMp",17,@CBSNews
0.0,Wed Jun 06 14:39:48 +0000 2018,1.0,0.0,0.0,"""I'm not discussing it. It's over. What you have seen and what you heard is enough,"" Philadelphia Eagles coach Doug… https://t.co/DynG4hFy9y",18,@CBSNews
0.0,Wed Jun 06 14:37:52 +0000 2018,1.0,0.0,0.0,MOMENTS AGO: Philadelphia Eagles' coach Doug Pederson is talking to the press for the first time since the team was… https://t.co/Py0j25blzT,19,@CBSNews
-0.4767,Wed Jun 06 14:20:56 +0000 2018,0.725,0.213,0.063,California voters recall judge who sentenced Brock Turner to short jail sentence for sexually assaulting a young wo… https://t.co/ytfSdZ1Tde,20,@CBSNews
0.0,Wed Jun 06 17:49:57 +0000 2018,1.0,0.0,0.0,"A man took a knee during the national anthem at the White House's ""Celebration of America"" event on Tuesday:… https://t.co/758QPRqG0z",21,@CBSNews
-0.4215,Wed Jun 06 17:34:43 +0000 2018,0.833,0.167,0.0,UPS workers have given their union the go-ahead to call a strike in what would be their first walkout in decades… https://t.co/q7zQZ44q9L,22,@CBSNews
-0.0772,Wed Jun 06 17:21:41 +0000 2018,0.751,0.131,0.117,"""We're talking everything through. There may be disagreements. I regard this as much like a family quarrel. I'm alw… https://t.co/9D1GOSG7mG",23,@CBSNews
-0.8689,Wed Jun 06 17:20:27 +0000 2018,0.57,0.43,0.0,"Bobby Kennedy died 50 years ago today, after an assassination that shocked the nation. https://t.co/nLmV77t3CN… https://t.co/t1xwEoEBzA",24,@CBSNews
0.3612,Wed Jun 06 17:19:50 +0000 2018,0.884,0.0,0.116,"""This is not the Chinese government buying a bunch of natural gas and soybeans from America. This is about reducing… https://t.co/TqmCOTNt5t",25,@CBSNews
0.0,Wed Jun 06 17:15:10 +0000 2018,1.0,0.0,0.0,WATCH LIVE: Director of the National Economic Council Larry Kudlow holds a press briefing on the G7 conference… https://t.co/FBjjHP3ZIV,26,@CBSNews
0.3612,Wed Jun 06 17:03:14 +0000 2018,0.837,0.0,0.163,President Trump commutes the life sentence of Alice Marie Johnson after her case was championed by Kim Kardashian W… https://t.co/MzOV8qTJYo,27,@CBSNews
-0.3818,Wed Jun 06 16:54:54 +0000 2018,0.874,0.126,0.0,About 100 firefighters battle blaze at a luxury hotel in London; video footage shows smoke billowing from the roof… https://t.co/q40GrOBdwd,28,@CBSNews
0.3612,Wed Jun 06 16:40:05 +0000 2018,0.889,0.0,0.111,"Too close for comfort: A woman captured video of a black fin shark swimming just off the coast of Myrtle Beach, pro… https://t.co/74L7mE1bRJ",29,@CBSNews
0.0,Wed Jun 06 16:33:09 +0000 2018,1.0,0.0,0.0,"WATCH: President Trump is signing the VA Mission Act, which will facilitate military veterans' access to private-se… https://t.co/WE1QY2NYPY",30,@CBSNews
0.0,Wed Jun 06 16:20:32 +0000 2018,1.0,0.0,0.0,GOP Senate report says Obama officials gave Iran access to U.S. financial system https://t.co/uQ2uI2IlUk https://t.co/SqOXiKuj6O,31,@CBSNews
0.0,Wed Jun 06 16:06:44 +0000 2018,1.0,0.0,0.0,"Former New York City Mayor Rudy Giuliani says North Korean leader Kim Jong Un got ""on his hands and knees and begge… https://t.co/Edm9hrv3qY",32,@CBSNews
-0.6705,Wed Jun 06 15:39:44 +0000 2018,0.693,0.251,0.056,"Severe storms, including hail the size of baseballs, left a trail of damage in Texas overnight: ""It actually sounde… https://t.co/F0S5mRDS4d",33,@CBSNews
-0.296,Wed Jun 06 15:24:49 +0000 2018,0.879,0.121,0.0,Cambridge Analytica chief Alexander Nix accused of taking $8M from company ahead of its recent collapse… https://t.co/uQt5Ko8H2o,34,@CBSNews
0.0,Wed Jun 06 15:09:40 +0000 2018,1.0,0.0,0.0,President Trump and North Korean leader Kim Jong Un will use a luxury resort for their nuclear summit in Singapore… https://t.co/qVBuCeM27l,35,@CBSNews
0.1624,Wed Jun 06 14:55:13 +0000 2018,0.775,0.12,0.105,"Fire fighters brought out the vacuum for this rescue. But they weren't cleaning, they were sucking ducks out of a h… https://t.co/6bxqjrUKrw",36,@CBSNews
0.0,Wed Jun 06 14:43:36 +0000 2018,1.0,0.0,0.0,"“Why was it canceled? Probably because we didn't go. I mean, we could have, but … we wanted to get work in and got… https://t.co/WUcboR3VMp",37,@CBSNews
0.0,Wed Jun 06 14:39:48 +0000 2018,1.0,0.0,0.0,"""I'm not discussing it. It's over. What you have seen and what you heard is enough,"" Philadelphia Eagles coach Doug… https://t.co/DynG4hFy9y",38,@CBSNews
0.0,Wed Jun 06 14:37:52 +0000 2018,1.0,0.0,0.0,MOMENTS AGO: Philadelphia Eagles' coach Doug Pederson is talking to the press for the first time since the team was… https://t.co/Py0j25blzT,39,@CBSNews
-0.4767,Wed Jun 06 14:20:56 +0000 2018,0.725,0.213,0.063,California voters recall judge who sentenced Brock Turner to short jail sentence for sexually assaulting a young wo… https://t.co/ytfSdZ1Tde,40,@CBSNews
0.0,Wed Jun 06 17:49:57 +0000 2018,1.0,0.0,0.0,"A man took a knee during the national anthem at the White House's ""Celebration of America"" event on Tuesday:… https://t.co/758QPRqG0z",41,@CBSNews
-0.4215,Wed Jun 06 17:34:43 +0000 2018,0.833,0.167,0.0,UPS workers have given their union the go-ahead to call a strike in what would be their first walkout in decades… https://t.co/q7zQZ44q9L,42,@CBSNews
-0.0772,Wed Jun 06 17:21:41 +0000 2018,0.751,0.131,0.117,"""We're talking everything through. There may be disagreements. I regard this as much like a family quarrel. I'm alw… https://t.co/9D1GOSG7mG",43,@CBSNews
-0.8689,Wed Jun 06 17:20:27 +0000 2018,0.57,0.43,0.0,"Bobby Kennedy died 50 years ago today, after an assassination that shocked the nation. https://t.co/nLmV77t3CN… https://t.co/t1xwEoEBzA",44,@CBSNews
0.3612,Wed Jun 06 17:19:50 +0000 2018,0.884,0.0,0.116,"""This is not the Chinese government buying a bunch of natural gas and soybeans from America. This is about reducing… https://t.co/TqmCOTNt5t",45,@CBSNews
0.0,Wed Jun 06 17:15:10 +0000 2018,1.0,0.0,0.0,WATCH LIVE: Director of the National Economic Council Larry Kudlow holds a press briefing on the G7 conference… https://t.co/FBjjHP3ZIV,46,@CBSNews
0.3612,Wed Jun 06 17:03:14 +0000 2018,0.837,0.0,0.163,President Trump commutes the life sentence of Alice Marie Johnson after her case was championed by Kim Kardashian W… https://t.co/MzOV8qTJYo,47,@CBSNews
-0.3818,Wed Jun 06 16:54:54 +0000 2018,0.874,0.126,0.0,About 100 firefighters battle blaze at a luxury hotel in London; video footage shows smoke billowing from the roof… https://t.co/q40GrOBdwd,48,@CBSNews
0.3612,Wed Jun 06 16:40:05 +0000 2018,0.889,0.0,0.111,"Too close for comfort: A woman captured video of a black fin shark swimming just off the coast of Myrtle Beach, pro… https://t.co/74L7mE1bRJ",49,@CBSNews
0.0,Wed Jun 06 16:33:09 +0000 2018,1.0,0.0,0.0,"WATCH: President Trump is signing the VA Mission Act, which will facilitate military veterans' access to private-se… https://t.co/WE1QY2NYPY",50,@CBSNews
0.0,Wed Jun 06 16:20:32 +0000 2018,1.0,0.0,0.0,GOP Senate report says Obama officials gave Iran access to U.S. financial system https://t.co/uQ2uI2IlUk https://t.co/SqOXiKuj6O,51,@CBSNews
0.0,Wed Jun 06 16:06:44 +0000 2018,1.0,0.0,0.0,"Former New York City Mayor Rudy Giuliani says North Korean leader Kim Jong Un got ""on his hands and knees and begge… https://t.co/Edm9hrv3qY",52,@CBSNews
-0.6705,Wed Jun 06 15:39:44 +0000 2018,0.693,0.251,0.056,"Severe storms, including hail the size of baseballs, left a trail of damage in Texas overnight: ""It actually sounde… https://t.co/F0S5mRDS4d",53,@CBSNews
-0.296,Wed Jun 06 15:24:49 +0000 2018,0.879,0.121,0.0,Cambridge Analytica chief Alexander Nix accused of taking $8M from company ahead of its recent collapse… https://t.co/uQt5Ko8H2o,54,@CBSNews
0.0,Wed Jun 06 15:09:40 +0000 2018,1.0,0.0,0.0,President Trump and North Korean leader Kim Jong Un will use a luxury resort for their nuclear summit in Singapore… https://t.co/qVBuCeM27l,55,@CBSNews
0.1624,Wed Jun 06 14:55:13 +0000 2018,0.775,0.12,0.105,"Fire fighters brought out the vacuum for this rescue. But they weren't cleaning, they were sucking ducks out of a h… https://t.co/6bxqjrUKrw",56,@CBSNews
0.0,Wed Jun 06 14:43:36 +0000 2018,1.0,0.0,0.0,"“Why was it canceled? Probably because we didn't go. I mean, we could have, but … we wanted to get work in and got… https://t.co/WUcboR3VMp",57,@CBSNews
0.0,Wed Jun 06 14:39:48 +0000 2018,1.0,0.0,0.0,"""I'm not discussing it. It's over. What you have seen and what you heard is enough,"" Philadelphia Eagles coach Doug… https://t.co/DynG4hFy9y",58,@CBSNews
0.0,Wed Jun 06 14:37:52 +0000 2018,1.0,0.0,0.0,MOMENTS AGO: Philadelphia Eagles' coach Doug Pederson is talking to the press for the first time since the team was… https://t.co/Py0j25blzT,59,@CBSNews
-0.4767,Wed Jun 06 14:20:56 +0000 2018,0.725,0.213,0.063,California voters recall judge who sentenced Brock Turner to short jail sentence for sexually assaulting a young wo… https://t.co/ytfSdZ1Tde,60,@CBSNews
0.0,Wed Jun 06 17:49:57 +0000 2018,1.0,0.0,0.0,"A man took a knee during the national anthem at the White House's ""Celebration of America"" event on Tuesday:… https://t.co/758QPRqG0z",61,@CBSNews
-0.4215,Wed Jun 06 17:34:43 +0000 2018,0.833,0.167,0.0,UPS workers have given their union the go-ahead to call a strike in what would be their first walkout in decades… https://t.co/q7zQZ44q9L,62,@CBSNews
-0.0772,Wed Jun 06 17:21:41 +0000 2018,0.751,0.131,0.117,"""We're talking everything through. There may be disagreements. I regard this as much like a family quarrel. I'm alw… https://t.co/9D1GOSG7mG",63,@CBSNews
-0.8689,Wed Jun 06 17:20:27 +0000 2018,0.57,0.43,0.0,"Bobby Kennedy died 50 years ago today, after an assassination that shocked the nation. https://t.co/nLmV77t3CN… https://t.co/t1xwEoEBzA",64,@CBSNews
0.3612,Wed Jun 06 17:19:50 +0000 2018,0.884,0.0,0.116,"""This is not the Chinese government buying a bunch of natural gas and soybeans from America. This is about reducing… https://t.co/TqmCOTNt5t",65,@CBSNews
0.0,Wed Jun 06 17:15:10 +0000 2018,1.0,0.0,0.0,WATCH LIVE: Director of the National Economic Council Larry Kudlow holds a press briefing on the G7 conference… https://t.co/FBjjHP3ZIV,66,@CBSNews
0.3612,Wed Jun 06 17:03:14 +0000 2018,0.837,0.0,0.163,President Trump commutes the life sentence of Alice Marie Johnson after her case was championed by Kim Kardashian W… https://t.co/MzOV8qTJYo,67,@CBSNews
-0.3818,Wed Jun 06 16:54:54 +0000 2018,0.874,0.126,0.0,About 100 firefighters battle blaze at a luxury hotel in London; video footage shows smoke billowing from the roof… https://t.co/q40GrOBdwd,68,@CBSNews
0.3612,Wed Jun 06 16:40:05 +0000 2018,0.889,0.0,0.111,"Too close for comfort: A woman captured video of a black fin shark swimming just off the coast of Myrtle Beach, pro… https://t.co/74L7mE1bRJ",69,@CBSNews
0.0,Wed Jun 06 16:33:09 +0000 2018,1.0,0.0,0.0,"WATCH: President Trump is signing the VA Mission Act, which will facilitate military veterans' access to private-se… https://t.co/WE1QY2NYPY",70,@CBSNews
0.0,Wed Jun 06 16:20:32 +0000 2018,1.0,0.0,0.0,GOP Senate report says Obama officials gave Iran access to U.S. financial system https://t.co/uQ2uI2IlUk https://t.co/SqOXiKuj6O,71,@CBSNews
0.0,Wed Jun 06 16:06:44 +0000 2018,1.0,0.0,0.0,"Former New York City Mayor Rudy Giuliani says North Korean leader Kim Jong Un got ""on his hands and knees and begge… https://t.co/Edm9hrv3qY",72,@CBSNews
-0.6705,Wed Jun 06 15:39:44 +0000 2018,0.693,0.251,0.056,"Severe storms, including hail the size of baseballs, left a trail of damage in Texas overnight: ""It actually sounde… https://t.co/F0S5mRDS4d",73,@CBSNews
-0.296,Wed Jun 06 15:24:49 +0000 2018,0.879,0.121,0.0,Cambridge Analytica chief Alexander Nix accused of taking $8M from company ahead of its recent collapse… https://t.co/uQt5Ko8H2o,74,@CBSNews
0.0,Wed Jun 06 15:09:40 +0000 2018,1.0,0.0,0.0,President Trump and North Korean leader Kim Jong Un will use a luxury resort for their nuclear summit in Singapore… https://t.co/qVBuCeM27l,75,@CBSNews
0.1624,Wed Jun 06 14:55:13 +0000 2018,0.775,0.12,0.105,"Fire fighters brought out the vacuum for this rescue. But they weren't cleaning, they were sucking ducks out of a h… https://t.co/6bxqjrUKrw",76,@CBSNews
0.0,Wed Jun 06 14:43:36 +0000 2018,1.0,0.0,0.0,"“Why was it canceled? Probably because we didn't go. I mean, we could have, but … we wanted to get work in and got… https://t.co/WUcboR3VMp",77,@CBSNews
0.0,Wed Jun 06 14:39:48 +0000 2018,1.0,0.0,0.0,"""I'm not discussing it. It's over. What you have seen and what you heard is enough,"" Philadelphia Eagles coach Doug… https://t.co/DynG4hFy9y",78,@CBSNews
0.0,Wed Jun 06 14:37:52 +0000 2018,1.0,0.0,0.0,MOMENTS AGO: Philadelphia Eagles' coach Doug Pederson is talking to the press for the first time since the team was… https://t.co/Py0j25blzT,79,@CBSNews
-0.4767,Wed Jun 06 14:20:56 +0000 2018,0.725,0.213,0.063,California voters recall judge who sentenced Brock Turner to short jail sentence for sexually assaulting a young wo… https://t.co/ytfSdZ1Tde,80,@CBSNews
0.0,Wed Jun 06 17:49:57 +0000 2018,1.0,0.0,0.0,"A man took a knee during the national anthem at the White House's ""Celebration of America"" event on Tuesday:… https://t.co/758QPRqG0z",81,@CBSNews
-0.4215,Wed Jun 06 17:34:43 +0000 2018,0.833,0.167,0.0,UPS workers have given their union the go-ahead to call a strike in what would be their first walkout in decades… https://t.co/q7zQZ44q9L,82,@CBSNews
-0.0772,Wed Jun 06 17:21:41 +0000 2018,0.751,0.131,0.117,"""We're talking everything through. There may be disagreements. I regard this as much like a family quarrel. I'm alw… https://t.co/9D1GOSG7mG",83,@CBSNews
-0.8689,Wed Jun 06 17:20:27 +0000 2018,0.57,0.43,0.0,"Bobby Kennedy died 50 years ago today, after an assassination that shocked the nation. https://t.co/nLmV77t3CN… https://t.co/t1xwEoEBzA",84,@CBSNews
0.3612,Wed Jun 06 17:19:50 +0000 2018,0.884,0.0,0.116,"""This is not the Chinese government buying a bunch of natural gas and soybeans from America. This is about reducing… https://t.co/TqmCOTNt5t",85,@CBSNews
0.0,Wed Jun 06 17:15:10 +0000 2018,1.0,0.0,0.0,WATCH LIVE: Director of the National Economic Council Larry Kudlow holds a press briefing on the G7 conference… https://t.co/FBjjHP3ZIV,86,@CBSNews
0.3612,Wed Jun 06 17:03:14 +0000 2018,0.837,0.0,0.163,President Trump commutes the life sentence of Alice Marie Johnson after her case was championed by Kim Kardashian W… https://t.co/MzOV8qTJYo,87,@CBSNews
-0.3818,Wed Jun 06 16:54:54 +0000 2018,0.874,0.126,0.0,About 100 firefighters battle blaze at a luxury hotel in London; video footage shows smoke billowing from the roof… https://t.co/q40GrOBdwd,88,@CBSNews
0.3612,Wed Jun 06 16:40:05 +0000 2018,0.889,0.0,0.111,"Too close for comfort: A woman captured video of a black fin shark swimming just off the coast of Myrtle Beach, pro… https://t.co/74L7mE1bRJ",89,@CBSNews
